dataset,method,base_method,centrality,proportion,ri,ch,fm,v,dbs,ss
newton_hema_norm,LDA,LDA,,,1.0,0.8143630924337003,0.7782862929445863,1.0,0.009462769821874278,0.8863210896766601
newton_hema_norm,PLS,PLS,,,0.4132653061224492,1.0,0.21023695935748618,0.26587366267945706,0.0,0.8899005549554168
iris_norm,RAW,RAW,,,0.9350511824920581,0.0,0.9129023187464014,0.9351817596560486,0.7159045998202742,0.0
iris_norm,ISOMAP,ISOMAP,,,0.4588775150017649,0.27468150606820335,0.2755367564577076,0.1771966005222329,0.2743691306789947,0.5020805304663662
iris_norm,SSKISOMAP_betweenness_centrality_p10,SSKISOMAP,betweenness,10,0.42357924461701363,0.22572400797908265,0.26130403208679953,0.2088901750074828,0.17924789546387493,0.590353220017904
iris_norm,SSKISOMAP_betweenness_centrality_p20,SSKISOMAP,betweenness,20,0.4969996470172964,0.21087264056110264,0.3199391353154772,0.20848423311115138,0.3210913739075231,0.4125162043177225
iris_norm,SSKISOMAP_betweenness_centrality_p30,SSKISOMAP,betweenness,30,0.8729262266148959,0.29799340538004543,0.8291404972977581,0.7941653930921817,0.2147651610700783,0.5989786317905804
iris_norm,SSKISOMAP_betweenness_centrality_p40,SSKISOMAP,betweenness,40,0.9036357218496293,0.3254312153092786,0.870965127970223,0.8905198662152526,0.1696151053395492,0.6531079724391726
iris_norm,SSKISOMAP_betweenness_centrality_p50,SSKISOMAP,betweenness,50,0.8729262266148959,0.36788856030322176,0.8301972725455598,0.8491760432110502,0.16282267080646057,0.6993125211500149
iris_norm,SSKISOMAP_betweenness_centrality_p60,SSKISOMAP,betweenness,60,0.9036357218496293,0.405487380025931,0.870965127970223,0.8905198662152526,0.13169985925620722,0.7632616143308067
iris_norm,SSKISOMAP_betweenness_centrality_p70,SSKISOMAP,betweenness,70,0.9036357218496293,0.4400030585660297,0.870965127970223,0.8905198662152526,0.11594270423324322,0.7983234278761814
iris_norm,SSKISOMAP_betweenness_centrality_p80,SSKISOMAP,betweenness,80,0.9036357218496293,0.46553964420811816,0.870965127970223,0.8905198662152526,0.10952329195800083,0.8159733094567435
iris_norm,SSKISOMAP_betweenness_centrality_p90,SSKISOMAP,betweenness,90,0.9036357218496293,0.4726096041313779,0.870965127970223,0.8905198662152526,0.10736016380208484,0.8208838000050225
iris_norm,SSKISOMAP_betweenness_centrality_p100,SSKISOMAP,betweenness,100,0.9036357218496293,0.4334595224898168,0.870965127970223,0.8905198662152526,0.11170318497184009,0.8156335302723612
iris_norm,SSKISOMAP_degree_centrality_p10,SSKISOMAP,degree,10,0.37592657959759956,0.12859530861859178,0.19473342208930916,0.12430639669772049,0.24058498491458521,0.4146893755444405
iris_norm,SSKISOMAP_degree_centrality_p20,SSKISOMAP,degree,20,0.4408753971055419,0.17234024396543846,0.2643555157177427,0.1845187995010046,0.20646933126112887,0.5206724855115575
iris_norm,SSKISOMAP_degree_centrality_p30,SSKISOMAP,degree,30,0.5817154959406989,0.22955841717977266,0.43448532699655323,0.3206550153996856,0.22474836716833144,0.5682598374390129
iris_norm,SSKISOMAP_degree_centrality_p40,SSKISOMAP,degree,40,0.652665019414049,0.20794939084981628,0.5301690157916445,0.417504842810391,0.19896971250340073,0.6058426720173989
iris_norm,SSKISOMAP_degree_centrality_p50,SSKISOMAP,degree,50,0.3911048358630427,0.16776380113175213,0.2666903904939667,0.2896070375866836,0.21651026196249668,0.3303507084876879
iris_norm,SSKISOMAP_degree_centrality_p60,SSKISOMAP,degree,60,0.8729262266148959,0.25207729460671224,0.8284508868106866,0.769593646490202,0.17639184326609228,0.6430977420809451
iris_norm,SSKISOMAP_degree_centrality_p70,SSKISOMAP,degree,70,0.9036357218496293,0.2723632757082914,0.8697608553846424,0.8173825668181265,0.15330797684867337,0.6903241099239875
iris_norm,SSKISOMAP_degree_centrality_p80,SSKISOMAP,degree,80,0.8729262266148959,0.2747666667347496,0.8281106155335289,0.7586532354235493,0.17005870253945912,0.6894106084782758
iris_norm,SSKISOMAP_degree_centrality_p90,SSKISOMAP,degree,90,0.4069890575361808,0.24406161705351037,0.19784953915646603,0.09399246571519947,0.393865416437051,0.3206997442856953
iris_norm,SSKISOMAP_degree_centrality_p100,SSKISOMAP,degree,100,0.9036357218496293,0.4334595224898168,0.870965127970223,0.8905198662152526,0.11170318497184009,0.8156335302723612
iris_norm,SSKISOMAP_closeness_centrality_p10,SSKISOMAP,closeness,10,0.47758559830568287,0.14251213952326786,0.30260594034575633,0.20768983916301206,0.1944416807744996,0.5539449020043007
iris_norm,SSKISOMAP_closeness_centrality_p20,SSKISOMAP,closeness,20,0.4408753971055419,0.17470837207536277,0.24368670834752523,0.13614409823392862,0.2627909342436067,0.4440465933315478
iris_norm,SSKISOMAP_closeness_centrality_p30,SSKISOMAP,closeness,30,0.4969996470172964,0.18044897408332808,0.3357388143561917,0.25727998484412784,0.20349396198032677,0.6061371482980566
iris_norm,SSKISOMAP_closeness_centrality_p40,SSKISOMAP,closeness,40,0.4588775150017649,0.19189066943632357,0.30708222077687397,0.2678945442603387,0.18693740277228724,0.618192483966469
iris_norm,SSKISOMAP_closeness_centrality_p50,SSKISOMAP,closeness,50,0.4408753971055419,0.15364359289195287,0.32201825401480344,0.4042891970936599,0.19910636514458327,0.48943109139563434
iris_norm,SSKISOMAP_closeness_centrality_p60,SSKISOMAP,closeness,60,0.9036357218496293,0.18726655703893,0.870965127970223,0.8905198662152526,0.20718878501847174,0.5641868888992979
iris_norm,SSKISOMAP_closeness_centrality_p70,SSKISOMAP,closeness,70,0.9036357218496293,0.19297881894778243,0.870965127970223,0.8905198662152526,0.1915111370963249,0.5922760509747682
iris_norm,SSKISOMAP_closeness_centrality_p80,SSKISOMAP,closeness,80,0.9036357218496293,0.22753795264923088,0.870965127970223,0.8905198662152526,0.14097870653563016,0.6976695236349657
iris_norm,SSKISOMAP_closeness_centrality_p90,SSKISOMAP,closeness,90,0.9036357218496293,0.2996757866300194,0.870965127970223,0.8905198662152526,0.12208853753351596,0.7560213721990863
iris_norm,SSKISOMAP_closeness_centrality_p100,SSKISOMAP,closeness,100,0.9036357218496293,0.4334595224898168,0.870965127970223,0.8905198662152526,0.11170318497184009,0.8156335302723612
iris_norm,SSKISOMAP_eigenvector_centrality_p10,SSKISOMAP,eigenvector,10,0.347687963289799,0.149102413156689,0.1243147938666346,0.031221270230039407,0.3348992001595781,0.4023628863619904
iris_norm,SSKISOMAP_eigenvector_centrality_p20,SSKISOMAP,eigenvector,20,0.6283092128485704,0.15320900216997194,0.5027835749807996,0.41637786211739286,0.3300459590118281,0.3475760407761653
iris_norm,SSKISOMAP_eigenvector_centrality_p30,SSKISOMAP,eigenvector,30,0.5171196611366046,0.1160646113471011,0.3959919920646009,0.4695430919714198,0.31538346805717793,0.09062019968438975
iris_norm,SSKISOMAP_eigenvector_centrality_p40,SSKISOMAP,eigenvector,40,0.7299682315566537,0.14443108966419013,0.6449131336857373,0.6787703359390669,0.3349524791476933,0.2808215290624504
iris_norm,SSKISOMAP_eigenvector_centrality_p50,SSKISOMAP,eigenvector,50,0.8429226967878573,0.169170441519818,0.7876694180132046,0.7113263251694336,0.1571517621992834,0.5656739986016476
iris_norm,SSKISOMAP_eigenvector_centrality_p60,SSKISOMAP,eigenvector,60,0.9350511824920581,0.1633213038470804,0.9123944043978892,0.8866414035995315,0.11939224829356292,0.6247445792181181
iris_norm,SSKISOMAP_eigenvector_centrality_p70,SSKISOMAP,eigenvector,70,0.9036357218496293,0.21812688156357443,0.870965127970223,0.8905198662152526,0.14568475256696609,0.6586158430113489
iris_norm,SSKISOMAP_eigenvector_centrality_p80,SSKISOMAP,eigenvector,80,0.0,0.44660927669986716,0.0,0.09869342010432858,0.24217853813199394,0.9940710124442076
iris_norm,SSKISOMAP_eigenvector_centrality_p90,SSKISOMAP,eigenvector,90,0.9036357218496293,0.32072686538421336,0.870965127970223,0.8905198662152526,0.12044669431023039,0.765208561936374
iris_norm,SSKISOMAP_eigenvector_centrality_p100,SSKISOMAP,eigenvector,100,0.9036357218496293,0.4334595224898168,0.870965127970223,0.8905198662152526,0.11170318497184009,0.8156335302723612
iris_norm,KISOMAP,KISOMAP,,,0.5379456406636073,0.1507207186667625,0.3753031279613305,0.2976082873710082,1.0,0.5337208769085683
iris_norm,UMAP,UMAP,,,0.32227320861277786,0.36082678445995686,0.09015919005958968,0.0,0.22984267919435544,0.5722199464961999
iris_norm,TSNE,TSNE,,,0.4969996470172964,1.0,0.3357388143561917,0.25727998484412784,0.14983615968952788,0.6961535149256737
iris_norm,LLE,LLE,,,0.2234380515354748,0.006004479108343516,0.29649730021793247,0.3161469270669372,0.0,1.0
iris_norm,SE,SE,,,0.4588775150017649,0.05745026726729279,0.2851466530113564,0.2022123194841834,0.1671447280719016,0.7075824785685081
iris_norm,KPCA,KPCA,,,0.6283092128485704,0.03204858455423534,0.506010267952545,0.4373176632013719,0.3844172934367988,0.30696195861798015
iris_norm,LDA,LDA,,,0.9671726085421815,0.36999380001388976,0.9559764283068461,0.9838466477878466,0.15243312740212425,0.706956990462142
iris_norm,PLS,PLS,,,1.0,0.14708196369506082,1.0,1.0,0.37832668044020235,0.44665073215119383
grub-damage_norm,RAW,RAW,,,0.0032813781788350767,0.0,0.2173197803185861,0.2597084153230814,0.5578332999733703,0.0
grub-damage_norm,ISOMAP,ISOMAP,,,0.024610336341263347,0.3452549749699084,0.015650814812700163,0.03336275507570185,0.15923514501876754,0.6479139385645357
grub-damage_norm,SSKISOMAP_betweenness_centrality_p10,SSKISOMAP,betweenness,10,0.0032813781788350767,0.22571822272164288,0.2173197803185861,0.2597084153230814,0.17756210141522552,0.6132328960566562
grub-damage_norm,SSKISOMAP_betweenness_centrality_p20,SSKISOMAP,betweenness,20,0.0,0.28437250185838175,0.20282861411919292,0.21073858601841533,0.17386803731484607,0.6750920632757844
grub-damage_norm,SSKISOMAP_betweenness_centrality_p30,SSKISOMAP,betweenness,30,0.007383100902379195,0.3081745943552402,0.2093240309033642,0.2731943208354641,0.15276219408009414,0.6958401085704742
grub-damage_norm,SSKISOMAP_betweenness_centrality_p40,SSKISOMAP,betweenness,40,0.012305168170631538,0.2877481490624515,0.20236855725286118,0.2868939811119956,0.15449739241170174,0.6773390630366063
grub-damage_norm,SSKISOMAP_betweenness_centrality_p50,SSKISOMAP,betweenness,50,0.0032813781788350767,0.34506705217044586,0.2173197803185861,0.2597084153230814,0.12703336745689814,0.7318468554169079
grub-damage_norm,SSKISOMAP_betweenness_centrality_p60,SSKISOMAP,betweenness,60,0.03199343724364254,0.4147749220151197,0.023145238535432325,0.04652294744166141,0.14432285953178176,0.7117420630256721
grub-damage_norm,SSKISOMAP_betweenness_centrality_p70,SSKISOMAP,betweenness,70,0.0032813781788350767,0.4264070992757867,0.2173197803185861,0.2597084153230814,0.1044668144547552,0.796477420937424
grub-damage_norm,SSKISOMAP_betweenness_centrality_p80,SSKISOMAP,betweenness,80,0.024610336341263347,0.4434489736991861,0.015650814812700163,0.03336275507570185,0.12489273294130025,0.7572362346010258
grub-damage_norm,SSKISOMAP_betweenness_centrality_p90,SSKISOMAP,betweenness,90,0.0032813781788350767,0.4508469650778006,0.2173197803185861,0.2597084153230814,0.09153637224815539,0.814258749234327
grub-damage_norm,SSKISOMAP_betweenness_centrality_p100,SSKISOMAP,betweenness,100,0.0032813781788350767,0.4597556563588524,0.2173197803185861,0.2597084153230814,0.09166669252371008,0.8182888747158805
grub-damage_norm,SSKISOMAP_degree_centrality_p10,SSKISOMAP,degree,10,0.3051681706316651,0.26959106008135725,0.362143953047366,0.20175618369889872,0.18658273308272938,0.5670431509529165
grub-damage_norm,SSKISOMAP_degree_centrality_p20,SSKISOMAP,degree,20,0.04019688269073023,0.2839635239634668,0.03075028230117979,0.05315833395249259,0.18931714297637658,0.5940743447743382
grub-damage_norm,SSKISOMAP_degree_centrality_p30,SSKISOMAP,degree,30,0.03199343724364254,0.24381249124460483,0.023145238535432325,0.04652294744166141,0.21265163331297235,0.5763130218038408
grub-damage_norm,SSKISOMAP_degree_centrality_p40,SSKISOMAP,degree,40,0.03199343724364254,0.20268734947390316,0.022803194149348876,0.03913023121997976,0.2419502902649684,0.5118086257981929
grub-damage_norm,SSKISOMAP_degree_centrality_p50,SSKISOMAP,degree,50,0.018047579983593194,0.19287239218278085,0.009637466739869014,0.028010968171144197,0.24315312750772777,0.5138166304513239
grub-damage_norm,SSKISOMAP_degree_centrality_p60,SSKISOMAP,degree,60,0.2830188679245286,0.20196577139184807,0.3483560140517476,0.1751538906254696,0.21683096290509213,0.533485067077076
grub-damage_norm,SSKISOMAP_degree_centrality_p70,SSKISOMAP,degree,70,0.3051681706316651,0.14326185449308573,0.3758967202352301,0.1901399840989961,0.2405334105351344,0.44212236236574826
grub-damage_norm,SSKISOMAP_degree_centrality_p80,SSKISOMAP,degree,80,0.012305168170631538,0.3925653259343393,0.005801135787357833,0.008842722740146091,0.1379679584958685,0.7422840103916538
grub-damage_norm,SSKISOMAP_degree_centrality_p90,SSKISOMAP,degree,90,0.007383100902379195,0.37516358686908097,0.0,0.005693237550756706,0.14333222866640494,0.7263129355604873
grub-damage_norm,SSKISOMAP_degree_centrality_p100,SSKISOMAP,degree,100,0.0032813781788350767,0.4597556563588524,0.2173197803185861,0.2597084153230814,0.09166669252371008,0.8182888747158805
grub-damage_norm,SSKISOMAP_closeness_centrality_p10,SSKISOMAP,closeness,10,0.024610336341263347,0.15677620587741073,0.016680447154987593,0.040302942042418924,0.2726132506259894,0.39098949325505405
grub-damage_norm,SSKISOMAP_closeness_centrality_p20,SSKISOMAP,closeness,20,0.0,0.1804695663556512,0.20282861411919292,0.21073858601841533,0.23988540101973918,0.5512531381168744
grub-damage_norm,SSKISOMAP_closeness_centrality_p30,SSKISOMAP,closeness,30,0.0,0.21359794981125232,0.20282861411919292,0.21073858601841533,0.19811199409591157,0.5911685158160008
grub-damage_norm,SSKISOMAP_closeness_centrality_p40,SSKISOMAP,closeness,40,0.0,0.2166529476125712,0.20282861411919292,0.21073858601841533,0.19260026208172637,0.5998791557803229
grub-damage_norm,SSKISOMAP_closeness_centrality_p50,SSKISOMAP,closeness,50,0.007383100902379195,0.5586836940597996,0.006220676432407258,0.0,0.10729340042079388,0.7639267216955936
grub-damage_norm,SSKISOMAP_closeness_centrality_p60,SSKISOMAP,closeness,60,0.007383100902379195,0.2752670386723706,0.2093240309033642,0.2731943208354641,0.16842591769894333,0.672095508265467
grub-damage_norm,SSKISOMAP_closeness_centrality_p70,SSKISOMAP,closeness,70,0.0032813781788350767,0.27917784918902894,0.2173197803185861,0.2597084153230814,0.1553946842570174,0.6818382451422135
grub-damage_norm,SSKISOMAP_closeness_centrality_p80,SSKISOMAP,closeness,80,0.0032813781788350767,0.3307972638634857,0.2173197803185861,0.2597084153230814,0.13559194816956657,0.7409359610261425
grub-damage_norm,SSKISOMAP_closeness_centrality_p90,SSKISOMAP,closeness,90,0.0032813781788350767,0.4444001077314459,0.2173197803185861,0.2597084153230814,0.1074661556577903,0.8093707328897783
grub-damage_norm,SSKISOMAP_closeness_centrality_p100,SSKISOMAP,closeness,100,0.024610336341263347,0.44272731625498746,0.015650814812700163,0.03336275507570185,0.12473930373252552,0.7623250065992939
grub-damage_norm,SSKISOMAP_eigenvector_centrality_p10,SSKISOMAP,eigenvector,10,0.03199343724364254,0.25199207859355305,0.023145238535432325,0.04652294744166141,0.20985574486501135,0.5399984938754476
grub-damage_norm,SSKISOMAP_eigenvector_centrality_p20,SSKISOMAP,eigenvector,20,0.03199343724364254,0.24988794529718175,0.023145238535432325,0.04652294744166141,0.20301774133531186,0.5479892953593039
grub-damage_norm,SSKISOMAP_eigenvector_centrality_p30,SSKISOMAP,eigenvector,30,0.3765381460213289,0.17859012945662697,0.47973854497142887,0.2292575234831527,0.2088810483774274,0.4917362376626226
grub-damage_norm,SSKISOMAP_eigenvector_centrality_p40,SSKISOMAP,eigenvector,40,0.6029532403609519,0.09042667190295002,0.8807947089768754,0.3897311180316999,0.13673044901767878,0.4610714709621008
grub-damage_norm,SSKISOMAP_eigenvector_centrality_p50,SSKISOMAP,eigenvector,50,0.007383100902379195,0.367632070473741,0.006220676432407258,0.0,0.14931427350962656,0.7062983241617239
grub-damage_norm,SSKISOMAP_eigenvector_centrality_p60,SSKISOMAP,eigenvector,60,0.48318293683346997,0.11618752637203696,0.7340550190202683,0.26133136306831267,0.19739368093994095,0.536411018548208
grub-damage_norm,SSKISOMAP_eigenvector_centrality_p70,SSKISOMAP,eigenvector,70,0.0032813781788350767,0.23728318915305868,0.2173197803185861,0.2597084153230814,0.13272586485999716,0.6943427854111002
grub-damage_norm,SSKISOMAP_eigenvector_centrality_p80,SSKISOMAP,eigenvector,80,0.0032813781788350767,0.2593094806212429,0.2173197803185861,0.2597084153230814,0.12058992517562504,0.7127082770760002
grub-damage_norm,SSKISOMAP_eigenvector_centrality_p90,SSKISOMAP,eigenvector,90,0.04019688269073023,0.41145627256628026,0.031772280295213826,0.06173434106409682,0.1342584793893185,0.708720610983284
grub-damage_norm,SSKISOMAP_eigenvector_centrality_p100,SSKISOMAP,eigenvector,100,0.0032813781788350767,0.4597556563588524,0.2173197803185861,0.2597084153230814,0.09166669252371008,0.8182888747158805
grub-damage_norm,KISOMAP,KISOMAP,,,0.401968826907301,0.2968697548842196,0.41943195419575646,0.34216323140529276,1.0,0.5643474988950685
grub-damage_norm,UMAP,UMAP,,,0.18457752255947524,1.0,0.2972044883180471,0.06820513940724764,0.0,1.0
grub-damage_norm,TSNE,TSNE,,,0.0032813781788350767,0.13126508299778294,0.2173197803185861,0.2597084153230814,0.22206665003907125,0.40751067588846757
grub-damage_norm,LLE,LLE,,,0.0032813781788350767,0.20723778699632536,0.2173197803185861,0.2597084153230814,0.23492427676100883,0.6629233901089794
grub-damage_norm,SE,SE,,,0.3765381460213289,0.1892722894280536,0.3754179629560756,0.3580195375377847,0.2410865322042416,0.572954076813152
grub-damage_norm,KPCA,KPCA,,,0.48318293683346997,0.1492581584664464,0.4615030698253511,0.5851321679351192,0.31100421139452844,0.2776330601807657
grub-damage_norm,LDA,LDA,,,1.0,0.6066763452688966,1.0,1.0,0.08018687738165799,0.7413991217898902
grub-damage_norm,PLS,PLS,,,0.6029532403609519,0.6860427870965221,0.5828892869626238,0.6815319283068703,0.0682969373827774,0.7711377971276284
servo_norm,RAW,RAW,,,0.010101010101010088,0.0,0.0,0.0,0.23618175383915005,0.0
servo_norm,ISOMAP,ISOMAP,,,0.0020202020202020176,0.22855199325600614,0.13088101506679387,0.4031633016140022,0.05987936881329314,0.5933876043228586
servo_norm,SSKISOMAP_betweenness_centrality_p10,SSKISOMAP,betweenness,10,0.4242424242424245,0.12853784289998993,0.40518203217663645,0.5917507856482855,0.0934815817760152,0.41391203082907296
servo_norm,SSKISOMAP_betweenness_centrality_p20,SSKISOMAP,betweenness,20,0.4989898989898991,0.12689867794459236,0.50308185680181,0.3933706935311347,0.09226831893010173,0.4069880713731316
servo_norm,SSKISOMAP_betweenness_centrality_p30,SSKISOMAP,betweenness,30,0.21885521885521883,0.13182655047879419,0.20466057994845732,0.19982557184812086,0.10033734477116828,0.39264905708213277
servo_norm,SSKISOMAP_betweenness_centrality_p40,SSKISOMAP,betweenness,40,0.010101010101010088,0.12312627629356664,0.09962201060097599,0.3347715024816903,0.06888773380190515,0.36525391522405753
